order_date,星期,ext_product_name,天气,是否周末,是否促销,ext_qty,ext_price,销售额,ext_name_norm,mapped_product_name,match_type,qty,unit_price,line_total,product_name_snap
2024-05-06,周一,抹茶拿铁,晴,False,False,0,12,240,抹茶拿铁,芝士奶盖抹茶,keyword,1,12,12,芝士奶盖抹茶
2024-05-18,周六,水果茶,雨,True,True,59,20,1180,水果茶,百香果绿茶,keyword,59,20,1180,百香果绿茶
2024-04-02,周二,冰美式,阴,False,False,25,13,325,冰美式,金凤乌龙奶茶,keyword,25,13,325,金凤乌龙奶茶
2024-05-16,周四,芝士奶盖,多云,False,False,30,17,510,芝士奶盖,芝士奶盖抹茶,keyword,30,17,510,芝士奶盖抹茶
2024-03-22,周五,杨枝甘露,雪,False,True,38,21,798,杨枝甘露,杨枝甘露奶茶,keyword,38,21,798,杨枝甘露奶茶
2024-03-11,周一,杨枝甘露,晴,False,False,23,19,437,杨枝甘露,杨枝甘露奶茶,keyword,23,19,437,杨枝甘露奶茶
2024-04-06,周六,芋泥波波,雨,True,False,999,13,429,芋泥波波,芋泥波波奶茶,keyword,999,13,12987,芋泥波波奶茶
2024-04-10,周三,芝士奶盖,多云,False,False,29,20,580,芝士奶盖,芝士奶盖抹茶,keyword,29,20,580,芝士奶盖抹茶
2024-03-20,周三,水果茶,雪,False,False,0,12,300,水果茶,百香果绿茶,keyword,1,12,12,百香果绿茶
2024-03-10,周日,芝士奶盖,雪,True,False,43,20,860,芝士奶盖,芝士奶盖抹茶,keyword,43,20,860,芝士奶盖抹茶
2024-03-13,周三,柠檬茶,晴,False,False,999,10,240,柠檬茶,百香果绿茶,keyword,999,10,9990,百香果绿茶
2024-05-08,周三,柠檬茶,晴,False,False,16,12,192,柠檬茶,百香果绿茶,keyword,16,12,192,百香果绿茶
2024-03-13,周三,杨枝甘露,雨,False,False,20,18,360,杨枝甘露,杨枝甘露奶茶,keyword,20,18,360,杨枝甘露奶茶
2024-05-08,周三,杨枝甘露,雪,False,False,30,21,630,杨枝甘露,杨枝甘露奶茶,keyword,30,21,630,杨枝甘露奶茶
2024-03-02,周六,芋泥波波,晴,True,False,47,18,846,芋泥波波,芋泥波波奶茶,keyword,47,18,846,芋泥波波奶茶
2024-03-23,周六,冰美式,阴,True,False,49,17,833,冰美式,金凤乌龙奶茶,keyword,49,17,833,金凤乌龙奶茶
2024-04-10,周三,可可奶茶,阴,False,False,24,16,384,可可奶茶,红丝绒可可奶茶,keyword,24,16,384,红丝绒可可奶茶
2024-03-16,周六,冰美式,多云,True,False,48,12,576,冰美式,金凤乌龙奶茶,keyword,48,12,576,金凤乌龙奶茶
2024-03-19,周二,水果茶,多云,False,True,26,14,364,水果茶,百香果绿茶,keyword,26,14,364,百香果绿茶
2024-05-02,周四,可可奶茶,晴,False,False,22,17,374,可可奶茶,红丝绒可可奶茶,keyword,22,17,374,红丝绒可可奶茶
2024-04-22,周一,冰美式,雪,False,False,19,20,380,冰美式,金凤乌龙奶茶,keyword,19,20,380,金凤乌龙奶茶
2024-05-29,周三,柠檬茶,雪,False,True,32,16,512,柠檬茶,百香果绿茶,keyword,32,16,512,百香果绿茶
2024-05-28,周二,杨枝甘露,晴,False,True,25,22,550,杨枝甘露,杨枝甘露奶茶,keyword,25,22,550,杨枝甘露奶茶
2024-05-09,周四,水果茶,晴,False,True,36,15,540,水果茶,百香果绿茶,keyword,36,15,540,百香果绿茶
2024-04-04,周四,柠檬茶,雪,False,False,22,18,396,柠檬茶,百香果绿茶,keyword,22,18,396,百香果绿茶
2024-04-23,周二,冰美式,雪,False,False,15,10,150,冰美式,金凤乌龙奶茶,keyword,15,10,150,金凤乌龙奶茶
2024-05-08,周三,水果茶,阴,False,False,18,13,234,水果茶,百香果绿茶,keyword,18,13,234,百香果绿茶
2024-05-11,周六,柠檬茶,雪,True,False,51,13,663,柠檬茶,百香果绿茶,keyword,51,13,663,百香果绿茶
2024-05-01,周三,水果茶,雪,False,False,13,20,260,水果茶,百香果绿茶,keyword,13,20,260,百香果绿茶
2024-04-21,周日,杨枝甘露,阴,True,True,61,20,1220,杨枝甘露,杨枝甘露奶茶,keyword,61,20,1220,杨枝甘露奶茶
2024-03-14,周四,珍珠奶茶,多云,False,True,32,13,416,珍珠奶茶,黑糖珍珠奶茶,keyword,32,13,416,黑糖珍珠奶茶
2024-05-31,周五,冰美式,晴,False,False,22,13,286,冰美式,金凤乌龙奶茶,keyword,22,13,286,金凤乌龙奶茶
2024-03-24,周日,抹茶拿铁,晴,True,False,49,10,490,抹茶拿铁,芝士奶盖抹茶,keyword,49,10,490,芝士奶盖抹茶
2024-05-01,周三,抹茶拿铁,晴,False,False,28,20,560,抹茶拿铁,芝士奶盖抹茶,keyword,28,20,560,芝士奶盖抹茶
2024-05-14,周二,杨枝甘露,雪,False,False,20,20,400,杨枝甘露,杨枝甘露奶茶,keyword,20,20,400,杨枝甘露奶茶
2024-03-10,周日,冰美式,阴,True,False,35,11,385,冰美式,金凤乌龙奶茶,keyword,35,11,385,金凤乌龙奶茶
2024-05-04,周六,芋泥波波,雪,True,False,44,20,880,芋泥波波,芋泥波波奶茶,keyword,44,20,880,芋泥波波奶茶
2024-04-18,周四,芝士奶盖,雪,False,False,24,19,456,芝士奶盖,芝士奶盖抹茶,keyword,24,19,456,芝士奶盖抹茶
2024-05-13,周一,芋泥波波,雨,False,False,18,19,342,芋泥波波,芋泥波波奶茶,keyword,18,19,342,芋泥波波奶茶
2024-05-12,周日,杨枝甘露,雨,True,False,39,21,819,杨枝甘露,杨枝甘露奶茶,keyword,39,21,819,杨枝甘露奶茶
2024-03-02,周六,抹茶拿铁,多云,True,False,43,10,430,抹茶拿铁,芝士奶盖抹茶,keyword,43,10,430,芝士奶盖抹茶
2024-05-20,周一,抹茶拿铁,雪,False,False,23,14,322,抹茶拿铁,芝士奶盖抹茶,keyword,23,14,322,芝士奶盖抹茶
2024-04-26,周五,冰美式,阴,False,True,40,19,760,冰美式,金凤乌龙奶茶,keyword,40,19,760,金凤乌龙奶茶
2024-05-27,周一,抹茶拿铁,雪,False,False,27,19,513,抹茶拿铁,芝士奶盖抹茶,keyword,27,19,513,芝士奶盖抹茶
2024-04-05,周五,芋泥波波,雪,False,False,20,11,220,芋泥波波,芋泥波波奶茶,keyword,20,11,220,芋泥波波奶茶
2024-05-14,周二,可可奶茶,阴,False,False,0,18,396,可可奶茶,红丝绒可可奶茶,keyword,1,18,18,红丝绒可可奶茶
2024-04-10,周三,珍珠奶茶,雪,False,False,15,14,210,珍珠奶茶,黑糖珍珠奶茶,keyword,15,14,210,黑糖珍珠奶茶
2024-03-16,周六,珍珠奶茶,阴,True,True,47,15,705,珍珠奶茶,黑糖珍珠奶茶,keyword,47,15,705,黑糖珍珠奶茶
2024-05-10,周五,冰美式,晴,False,False,13,14,182,冰美式,金凤乌龙奶茶,keyword,13,14,182,金凤乌龙奶茶
2024-04-02,周二,芝士奶盖,多云,False,True,40,18,720,芝士奶盖,芝士奶盖抹茶,keyword,40,18,720,芝士奶盖抹茶
2024-05-25,周六,珍珠奶茶,阴,True,False,43,13,559,珍珠奶茶,黑糖珍珠奶茶,keyword,43,13,559,黑糖珍珠奶茶
2024-04-27,周六,芝士奶盖,晴,True,True,45,15,675,芝士奶盖,芝士奶盖抹茶,keyword,45,15,675,芝士奶盖抹茶
2024-05-26,周日,水果茶,雪,True,False,37,15,555,水果茶,百香果绿茶,keyword,37,15,555,百香果绿茶
2024-03-03,周日,芝士奶盖,雨,True,True,60,13,780,芝士奶盖,芝士奶盖抹茶,keyword,60,13,780,芝士奶盖抹茶
2024-03-03,周日,芋泥波波,阴,True,True,61,10,610,芋泥波波,芋泥波波奶茶,keyword,61,10,610,芋泥波波奶茶
2024-03-27,周三,水果茶,晴,False,True,39,14,546,水果茶,百香果绿茶,keyword,39,14,546,百香果绿茶
2024-04-02,周二,杨枝甘露,阴,False,False,21,20,420,杨枝甘露,杨枝甘露奶茶,keyword,21,20,420,杨枝甘露奶茶
2024-05-11,周六,水果茶,多云,True,False,36,16,576,水果茶,百香果绿茶,keyword,36,16,576,百香果绿茶
2024-03-17,周日,芋泥波波,雨,True,False,41,17,697,芋泥波波,芋泥波波奶茶,keyword,41,17,697,芋泥波波奶茶
2024-04-24,周三,杨枝甘露,多云,False,True,30,19,570,杨枝甘露,杨枝甘露奶茶,keyword,30,19,570,杨枝甘露奶茶
2024-04-08,周一,可可奶茶,雨,False,False,22,19,418,可可奶茶,红丝绒可可奶茶,keyword,22,19,418,红丝绒可可奶茶
2024-03-22,周五,芋泥波波,雪,False,False,17,17,289,芋泥波波,芋泥波波奶茶,keyword,17,17,289,芋泥波波奶茶
2024-04-01,周一,水果茶,多云,False,False,15,17,255,水果茶,百香果绿茶,keyword,15,17,255,百香果绿茶
2024-05-21,周二,杨枝甘露,阴,False,True,46,22,1012,杨枝甘露,杨枝甘露奶茶,keyword,46,22,1012,杨枝甘露奶茶
2024-05-19,周日,芝士奶盖,雨,True,False,47,18,846,芝士奶盖,芝士奶盖抹茶,keyword,47,18,846,芝士奶盖抹茶
2024-03-24,周日,冰美式,多云,True,False,39,12,468,冰美式,金凤乌龙奶茶,keyword,39,12,468,金凤乌龙奶茶
2024-04-10,周三,芋泥波波,晴,False,False,27,17,459,芋泥波波,芋泥波波奶茶,keyword,27,17,459,芋泥波波奶茶
2024-03-11,周一,抹茶拿铁,晴,False,False,12,18,216,抹茶拿铁,芝士奶盖抹茶,keyword,12,18,216,芝士奶盖抹茶
2024-03-07,周四,芝士奶盖,雪,False,True,43,14,602,芝士奶盖,芝士奶盖抹茶,keyword,43,14,602,芝士奶盖抹茶
2024-03-30,周六,芝士奶盖,多云,True,False,47,14,658,芝士奶盖,芝士奶盖抹茶,keyword,47,14,658,芝士奶盖抹茶
2024-03-29,周五,柠檬茶,雪,False,False,14,11,154,柠檬茶,百香果绿茶,keyword,14,11,154,百香果绿茶
2024-03-31,周日,可可奶茶,多云,True,False,44,18,792,可可奶茶,红丝绒可可奶茶,keyword,44,18,792,红丝绒可可奶茶
2024-05-08,周三,杨枝甘露,雨,False,False,19,22,418,杨枝甘露,杨枝甘露奶茶,keyword,19,22,418,杨枝甘露奶茶
2024-05-01,周三,可可奶茶,晴,False,False,12,15,180,可可奶茶,红丝绒可可奶茶,keyword,12,15,180,红丝绒可可奶茶
2024-05-01,周三,柠檬茶,雨,False,False,37,17,629,柠檬茶,百香果绿茶,keyword,37,17,629,百香果绿茶
2024-03-21,周四,冰美式,雪,False,False,26,13,338,冰美式,金凤乌龙奶茶,keyword,26,13,338,金凤乌龙奶茶
2024-04-20,周六,杨枝甘露,雪,True,False,49,21,1029,杨枝甘露,杨枝甘露奶茶,keyword,49,21,1029,杨枝甘露奶茶
2024-04-13,周六,珍珠奶茶,雪,True,False,44,12,528,珍珠奶茶,黑糖珍珠奶茶,keyword,44,12,528,黑糖珍珠奶茶
2024-05-08,周三,冰美式,阴,False,False,20,18,360,冰美式,金凤乌龙奶茶,keyword,20,18,360,金凤乌龙奶茶
2024-05-27,周一,芝士奶盖,晴,False,False,23,19,437,芝士奶盖,芝士奶盖抹茶,keyword,23,19,437,芝士奶盖抹茶
2024-05-05,周日,可可奶茶,雪,True,False,44,19,836,可可奶茶,红丝绒可可奶茶,keyword,44,19,836,红丝绒可可奶茶
2024-05-14,周二,芝士奶盖,多云,False,False,29,17,493,芝士奶盖,芝士奶盖抹茶,keyword,29,17,493,芝士奶盖抹茶
2024-05-30,周四,冰美式,雪,False,True,40,19,760,冰美式,金凤乌龙奶茶,keyword,40,19,760,金凤乌龙奶茶
2024-03-19,周二,芋泥波波,雪,False,False,32,19,608,芋泥波波,芋泥波波奶茶,keyword,32,19,608,芋泥波波奶茶
2024-05-24,周五,芋泥波波,雨,False,False,17,20,340,芋泥波波,芋泥波波奶茶,keyword,17,20,340,芋泥波波奶茶
2024-04-27,周六,芋泥波波,晴,True,False,48,18,864,芋泥波波,芋泥波波奶茶,keyword,48,18,864,芋泥波波奶茶
2024-04-03,周三,芝士奶盖,雨,False,False,16,16,256,芝士奶盖,芝士奶盖抹茶,keyword,16,16,256,芝士奶盖抹茶
2024-03-21,周四,可可奶茶,雪,False,True,999,20,740,可可奶茶,红丝绒可可奶茶,keyword,999,20,19980,红丝绒可可奶茶
2024-05-04,周六,芝士奶盖,雪,True,True,58,13,754,芝士奶盖,芝士奶盖抹茶,keyword,58,13,754,芝士奶盖抹茶
2024-05-02,周四,可可奶茶,雨,False,False,-1,19,323,可可奶茶,红丝绒可可奶茶,keyword,1,19,19,红丝绒可可奶茶
2024-05-19,周日,冰美式,多云,True,False,52,17,884,冰美式,金凤乌龙奶茶,keyword,52,17,884,金凤乌龙奶茶
2024-04-17,周三,芝士奶盖,雪,False,False,20,19,380,芝士奶盖,芝士奶盖抹茶,keyword,20,19,380,芝士奶盖抹茶
2024-04-17,周三,芋泥波波,雪,False,False,20,17,340,芋泥波波,芋泥波波奶茶,keyword,20,17,340,芋泥波波奶茶
2024-03-02,周六,芝士奶盖,多云,True,False,31,11,341,芝士奶盖,芝士奶盖抹茶,keyword,31,11,341,芝士奶盖抹茶
2024-03-31,周日,冰美式,晴,True,False,35,12,420,冰美式,金凤乌龙奶茶,keyword,35,12,420,金凤乌龙奶茶
2024-05-28,周二,可可奶茶,雪,False,False,0,11,308,可可奶茶,红丝绒可可奶茶,keyword,1,11,11,红丝绒可可奶茶
2024-03-08,周五,杨枝甘露,多云,False,False,22,21,462,杨枝甘露,杨枝甘露奶茶,keyword,22,21,462,杨枝甘露奶茶
2024-04-13,周六,可可奶茶,多云,True,False,46,12,552,可可奶茶,红丝绒可可奶茶,keyword,46,12,552,红丝绒可可奶茶
2024-03-11,周一,柠檬茶,雪,False,False,27,19,513,柠檬茶,百香果绿茶,keyword,27,19,513,百香果绿茶
2024-04-15,周一,柠檬茶,晴,False,False,19,15,285,柠檬茶,百香果绿茶,keyword,19,15,285,百香果绿茶
2024-04-25,周四,芋泥波波,雨,False,False,24,11,264,芋泥波波,芋泥波波奶茶,keyword,24,11,264,芋泥波波奶茶
2024-04-19,周五,水果茶,雪,False,False,19,15,285,水果茶,百香果绿茶,keyword,19,15,285,百香果绿茶
2024-03-15,周五,芋泥波波,雨,False,False,-1,19,608,芋泥波波,芋泥波波奶茶,keyword,1,19,19,芋泥波波奶茶
2024-05-05,周日,柠檬茶,阴,True,True,52,18,936,柠檬茶,百香果绿茶,keyword,52,18,936,百香果绿茶
2024-05-23,周四,水果茶,晴,False,False,26,14,364,水果茶,百香果绿茶,keyword,26,14,364,百香果绿茶
2024-03-11,周一,水果茶,雨,False,True,-1,11,484,水果茶,百香果绿茶,keyword,1,11,11,百香果绿茶
2024-05-19,周日,抹茶拿铁,多云,True,False,45,14,630,抹茶拿铁,芝士奶盖抹茶,keyword,45,14,630,芝士奶盖抹茶
2024-04-03,周三,珍珠奶茶,晴,False,True,49,12,588,珍珠奶茶,黑糖珍珠奶茶,keyword,49,12,588,黑糖珍珠奶茶
2024-03-28,周四,珍珠奶茶,多云,False,False,21,15,315,珍珠奶茶,黑糖珍珠奶茶,keyword,21,15,315,黑糖珍珠奶茶
2024-05-05,周日,芋泥波波,雨,True,False,40,11,440,芋泥波波,芋泥波波奶茶,keyword,40,11,440,芋泥波波奶茶
2024-05-14,周二,柠檬茶,多云,False,False,29,16,464,柠檬茶,百香果绿茶,keyword,29,16,464,百香果绿茶
2024-03-06,周三,水果茶,阴,False,False,35,19,665,水果茶,百香果绿茶,keyword,35,19,665,百香果绿茶
2024-05-28,周二,珍珠奶茶,多云,False,False,19,15,285,珍珠奶茶,黑糖珍珠奶茶,keyword,19,15,285,黑糖珍珠奶茶
2024-04-10,周三,芝士奶盖,多云,False,False,18,18,324,芝士奶盖,芝士奶盖抹茶,keyword,18,18,324,芝士奶盖抹茶
2024-04-28,周日,杨枝甘露,晴,True,False,43,18,774,杨枝甘露,杨枝甘露奶茶,keyword,43,18,774,杨枝甘露奶茶
2024-04-24,周三,可可奶茶,晴,False,False,17,10,170,可可奶茶,红丝绒可可奶茶,keyword,17,10,170,红丝绒可可奶茶
2024-03-27,周三,冰美式,雪,False,False,20,17,340,冰美式,金凤乌龙奶茶,keyword,20,17,340,金凤乌龙奶茶
2024-04-15,周一,可可奶茶,多云,False,False,21,17,357,可可奶茶,红丝绒可可奶茶,keyword,21,17,357,红丝绒可可奶茶
2024-04-02,周二,芋泥波波,晴,False,False,26,11,286,芋泥波波,芋泥波波奶茶,keyword,26,11,286,芋泥波波奶茶
2024-04-14,周日,柠檬茶,阴,True,False,43,18,774,柠檬茶,百香果绿茶,keyword,43,18,774,百香果绿茶
2024-03-18,周一,芝士奶盖,多云,False,False,22,11,242,芝士奶盖,芝士奶盖抹茶,keyword,22,11,242,芝士奶盖抹茶
2024-03-22,周五,柠檬茶,雪,False,True,37,17,629,柠檬茶,百香果绿茶,keyword,37,17,629,百香果绿茶
2024-03-28,周四,杨枝甘露,雨,False,False,21,22,462,杨枝甘露,杨枝甘露奶茶,keyword,21,22,462,杨枝甘露奶茶
2024-03-08,周五,冰美式,雪,False,False,35,12,420,冰美式,金凤乌龙奶茶,keyword,35,12,420,金凤乌龙奶茶
2024-04-05,周五,可可奶茶,晴,False,False,32,17,544,可可奶茶,红丝绒可可奶茶,keyword,32,17,544,红丝绒可可奶茶
2024-03-19,周二,杨枝甘露,晴,False,False,29,19,551,杨枝甘露,杨枝甘露奶茶,keyword,29,19,551,杨枝甘露奶茶
2024-03-13,周三,芋泥波波,晴,False,True,35,16,560,芋泥波波,芋泥波波奶茶,keyword,35,16,560,芋泥波波奶茶
2024-04-18,周四,柠檬茶,阴,False,True,35,17,595,柠檬茶,百香果绿茶,keyword,35,17,595,百香果绿茶
2024-03-22,周五,珍珠奶茶,晴,False,True,32,15,480,珍珠奶茶,黑糖珍珠奶茶,keyword,32,15,480,黑糖珍珠奶茶
2024-04-23,周二,杨枝甘露,雪,False,False,18,22,396,杨枝甘露,杨枝甘露奶茶,keyword,18,22,396,杨枝甘露奶茶
2024-03-02,周六,芝士奶盖,阴,True,False,39,10,390,芝士奶盖,芝士奶盖抹茶,keyword,39,10,390,芝士奶盖抹茶
2024-04-01,周一,杨枝甘露,雪,False,False,20,21,420,杨枝甘露,杨枝甘露奶茶,keyword,20,21,420,杨枝甘露奶茶
2024-04-29,周一,芋泥波波,晴,False,False,18,12,216,芋泥波波,芋泥波波奶茶,keyword,18,12,216,芋泥波波奶茶
2024-03-27,周三,可可奶茶,雪,False,True,47,11,517,可可奶茶,红丝绒可可奶茶,keyword,47,11,517,红丝绒可可奶茶
2024-05-03,周五,杨枝甘露,晴,False,True,34,20,680,杨枝甘露,杨枝甘露奶茶,keyword,34,20,680,杨枝甘露奶茶
2024-03-15,周五,抹茶拿铁,雪,False,True,31,10,310,抹茶拿铁,芝士奶盖抹茶,keyword,31,10,310,芝士奶盖抹茶
2024-04-09,周二,柠檬茶,晴,False,False,25,13,325,柠檬茶,百香果绿茶,keyword,25,13,325,百香果绿茶
2024-04-07,周日,杨枝甘露,雨,True,True,56,18,1008,杨枝甘露,杨枝甘露奶茶,keyword,56,18,1008,杨枝甘露奶茶
2024-03-24,周日,柠檬茶,雨,True,True,69,19,1311,柠檬茶,百香果绿茶,keyword,69,19,1311,百香果绿茶
2024-04-27,周六,抹茶拿铁,阴,True,False,33,20,660,抹茶拿铁,芝士奶盖抹茶,keyword,33,20,660,芝士奶盖抹茶
2024-05-22,周三,芝士奶盖,晴,False,False,22,17,374,芝士奶盖,芝士奶盖抹茶,keyword,22,17,374,芝士奶盖抹茶
2024-05-23,周四,抹茶拿铁,雪,False,True,41,14,574,抹茶拿铁,芝士奶盖抹茶,keyword,41,14,574,芝士奶盖抹茶
2024-05-28,周二,芝士奶盖,晴,False,False,23,11,253,芝士奶盖,芝士奶盖抹茶,keyword,23,11,253,芝士奶盖抹茶
2024-05-25,周六,芋泥波波,雪,True,False,36,12,432,芋泥波波,芋泥波波奶茶,keyword,36,12,432,芋泥波波奶茶
2024-05-09,周四,水果茶,雪,False,False,25,14,350,水果茶,百香果绿茶,keyword,25,14,350,百香果绿茶
2024-04-24,周三,可可奶茶,多云,False,False,29,10,290,可可奶茶,红丝绒可可奶茶,keyword,29,10,290,红丝绒可可奶茶
2024-05-04,周六,可可奶茶,雨,True,False,33,18,594,可可奶茶,红丝绒可可奶茶,keyword,33,18,594,红丝绒可可奶茶
2024-04-26,周五,可可奶茶,雪,False,True,29,14,406,可可奶茶,红丝绒可可奶茶,keyword,29,14,406,红丝绒可可奶茶
2024-05-12,周日,杨枝甘露,阴,True,False,27,21,567,杨枝甘露,杨枝甘露奶茶,keyword,27,21,567,杨枝甘露奶茶
2024-05-07,周二,柠檬茶,雪,False,False,32,12,384,柠檬茶,百香果绿茶,keyword,32,12,384,百香果绿茶
2024-04-11,周四,柠檬茶,雪,False,False,24,14,336,柠檬茶,百香果绿茶,keyword,24,14,336,百香果绿茶
2024-03-06,周三,可可奶茶,晴,False,False,23,16,368,可可奶茶,红丝绒可可奶茶,keyword,23,16,368,红丝绒可可奶茶
2024-04-25,周四,杨枝甘露,晴,False,True,29,21,609,杨枝甘露,杨枝甘露奶茶,keyword,29,21,609,杨枝甘露奶茶
2024-03-19,周二,珍珠奶茶,雨,False,True,37,12,444,珍珠奶茶,黑糖珍珠奶茶,keyword,37,12,444,黑糖珍珠奶茶
2024-03-03,周日,可可奶茶,阴,True,False,45,16,720,可可奶茶,红丝绒可可奶茶,keyword,45,16,720,红丝绒可可奶茶
2024-05-15,周三,芋泥波波,晴,False,False,19,19,361,芋泥波波,芋泥波波奶茶,keyword,19,19,361,芋泥波波奶茶
2024-03-12,周二,水果茶,多云,False,True,34,17,578,水果茶,百香果绿茶,keyword,34,17,578,百香果绿茶
2024-05-14,周二,可可奶茶,雪,False,True,42,15,630,可可奶茶,红丝绒可可奶茶,keyword,42,15,630,红丝绒可可奶茶
2024-03-11,周一,可可奶茶,阴,False,False,-1,13,377,可可奶茶,红丝绒可可奶茶,keyword,1,13,13,红丝绒可可奶茶
2024-05-16,周四,冰美式,多云,False,False,19,11,209,冰美式,金凤乌龙奶茶,keyword,19,11,209,金凤乌龙奶茶
2024-04-01,周一,抹茶拿铁,晴,False,False,13,15,195,抹茶拿铁,芝士奶盖抹茶,keyword,13,15,195,芝士奶盖抹茶
2024-05-17,周五,可可奶茶,雨,False,False,23,19,437,可可奶茶,红丝绒可可奶茶,keyword,23,19,437,红丝绒可可奶茶
2024-04-09,周二,杨枝甘露,多云,False,False,20,18,360,杨枝甘露,杨枝甘露奶茶,keyword,20,18,360,杨枝甘露奶茶
2024-03-27,周三,芝士奶盖,雨,False,False,17,17,289,芝士奶盖,芝士奶盖抹茶,keyword,17,17,289,芝士奶盖抹茶
2024-05-13,周一,冰美式,雨,False,False,22,16,352,冰美式,金凤乌龙奶茶,keyword,22,16,352,金凤乌龙奶茶
2024-03-19,周二,珍珠奶茶,晴,False,False,17,12,204,珍珠奶茶,黑糖珍珠奶茶,keyword,17,12,204,黑糖珍珠奶茶
2024-05-30,周四,可可奶茶,雪,False,True,34,13,442,可可奶茶,红丝绒可可奶茶,keyword,34,13,442,红丝绒可可奶茶
2024-05-04,周六,芋泥波波,雨,True,False,42,17,714,芋泥波波,芋泥波波奶茶,keyword,42,17,714,芋泥波波奶茶
2024-04-15,周一,柠檬茶,雨,False,False,33,15,495,柠檬茶,百香果绿茶,keyword,33,15,495,百香果绿茶
2024-03-03,周日,珍珠奶茶,晴,True,True,53,13,689,珍珠奶茶,黑糖珍珠奶茶,keyword,53,13,689,黑糖珍珠奶茶
2024-04-12,周五,芋泥波波,阴,False,False,23,12,276,芋泥波波,芋泥波波奶茶,keyword,23,12,276,芋泥波波奶茶
2024-04-11,周四,芝士奶盖,雨,False,False,16,11,176,芝士奶盖,芝士奶盖抹茶,keyword,16,11,176,芝士奶盖抹茶
2024-03-08,周五,抹茶拿铁,多云,False,True,37,10,370,抹茶拿铁,芝士奶盖抹茶,keyword,37,10,370,芝士奶盖抹茶
2024-03-17,周日,可可奶茶,雪,True,True,43,11,473,可可奶茶,红丝绒可可奶茶,keyword,43,11,473,红丝绒可可奶茶
2024-03-23,周六,柠檬茶,雪,True,False,39,16,624,柠檬茶,百香果绿茶,keyword,39,16,624,百香果绿茶
2024-03-12,周二,杨枝甘露,雨,False,False,15,18,270,杨枝甘露,杨枝甘露奶茶,keyword,15,18,270,杨枝甘露奶茶
2024-04-24,周三,水果茶,多云,False,False,24,14,336,水果茶,百香果绿茶,keyword,24,14,336,百香果绿茶
2024-04-08,周一,水果茶,晴,False,False,0,13,195,水果茶,百香果绿茶,keyword,1,13,13,百香果绿茶
2024-05-20,周一,柠檬茶,阴,False,False,23,13,299,柠檬茶,百香果绿茶,keyword,23,13,299,百香果绿茶
2024-04-23,周二,芋泥波波,阴,False,False,27,15,405,芋泥波波,芋泥波波奶茶,keyword,27,15,405,芋泥波波奶茶
2024-05-26,周日,杨枝甘露,多云,True,False,39,22,858,杨枝甘露,杨枝甘露奶茶,keyword,39,22,858,杨枝甘露奶茶
2024-04-23,周二,水果茶,阴,False,False,23,14,322,水果茶,百香果绿茶,keyword,23,14,322,百香果绿茶
2024-05-19,周日,抹茶拿铁,雪,True,False,42,19,798,抹茶拿铁,芝士奶盖抹茶,keyword,42,19,798,芝士奶盖抹茶
2024-04-29,周一,芋泥波波,雪,False,True,-1,10,330,芋泥波波,芋泥波波奶茶,keyword,1,10,10,芋泥波波奶茶
2024-03-15,周五,杨枝甘露,雨,False,False,18,20,360,杨枝甘露,杨枝甘露奶茶,keyword,18,20,360,杨枝甘露奶茶
2024-04-15,周一,杨枝甘露,雨,False,False,23,18,414,杨枝甘露,杨枝甘露奶茶,keyword,23,18,414,杨枝甘露奶茶
2024-05-03,周五,柠檬茶,雪,False,True,25,20,500,柠檬茶,百香果绿茶,keyword,25,20,500,百香果绿茶
2024-04-09,周二,柠檬茶,雪,False,False,28,18,504,柠檬茶,百香果绿茶,keyword,28,18,504,百香果绿茶
2024-03-09,周六,可可奶茶,雨,True,False,0,18,846,可可奶茶,红丝绒可可奶茶,keyword,1,18,18,红丝绒可可奶茶
2024-03-21,周四,芝士奶盖,多云,False,False,23,11,253,芝士奶盖,芝士奶盖抹茶,keyword,23,11,253,芝士奶盖抹茶
2024-03-24,周日,柠檬茶,晴,True,False,25,14,350,柠檬茶,百香果绿茶,keyword,25,14,350,百香果绿茶
2024-05-07,周二,水果茶,多云,False,False,11,20,220,水果茶,百香果绿茶,keyword,11,20,220,百香果绿茶
2024-04-19,周五,珍珠奶茶,多云,False,True,25,15,375,珍珠奶茶,黑糖珍珠奶茶,keyword,25,15,375,黑糖珍珠奶茶
2024-05-15,周三,冰美式,晴,False,True,25,10,250,冰美式,金凤乌龙奶茶,keyword,25,10,250,金凤乌龙奶茶
2024-04-30,周二,芋泥波波,晴,False,False,24,11,264,芋泥波波,芋泥波波奶茶,keyword,24,11,264,芋泥波波奶茶
2024-04-29,周一,可可奶茶,晴,False,False,24,20,480,可可奶茶,红丝绒可可奶茶,keyword,24,20,480,红丝绒可可奶茶
2024-03-20,周三,芝士奶盖,雪,False,False,20,20,400,芝士奶盖,芝士奶盖抹茶,keyword,20,20,400,芝士奶盖抹茶
2024-05-21,周二,抹茶拿铁,雨,False,False,30,11,330,抹茶拿铁,芝士奶盖抹茶,keyword,30,11,330,芝士奶盖抹茶
2024-04-26,周五,芝士奶盖,雨,False,False,18,10,180,芝士奶盖,芝士奶盖抹茶,keyword,18,10,180,芝士奶盖抹茶
2024-03-22,周五,可可奶茶,雪,False,False,31,12,372,可可奶茶,红丝绒可可奶茶,keyword,31,12,372,红丝绒可可奶茶
